Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,Hour,Fraud_Spike
139010.0,1.73163624942319,-1.63392515435858,0.0141214371530319,-1.72910704045255,-1.63980159350873,0.0474043402052322,-1.27144427715115,0.219272890340345,3.3449765708446,-1.43744380052449,0.362875458276055,2.10473431635386,0.539631478241038,-0.718690115044173,-0.257904830623563,-0.613591008881874,-0.374147014608406,1.07329678683063,1.39129647223119,0.0880116351297558,0.300724906514438,1.15448648356464,-0.0706170811354894,-0.259497178795437,-0.0948657042839954,-0.718871068360025,0.116143276789982,-0.01501301977202,128.14,0,14.0,0.002
45239.0,-0.977414285631262,0.193976531988353,1.00935469926296,0.53723681505998,-0.898730982264932,0.703614188692184,2.63232904237955,-0.742248080352615,-0.367095235320795,0.204004424394413,0.965564568420106,-0.251541801001098,-0.719207508271601,-0.0187649604105125,0.301964106769115,0.385925752173756,-1.09208103577634,0.745104560138498,0.148351365381665,-0.344768058222442,-0.0688681458732091,0.554878263877962,0.0474604711379148,0.0014085795620515,0.247957397778208,-0.364998040171931,-0.189669706229709,-0.593495758883849,383.49,0,12.0,0.0
55416.0,-0.378806215014491,0.449421785963576,0.154982923042146,-0.899310393213263,-0.678177498514035,-1.41924317543047,0.130647595229889,0.0870017878424496,0.509679294060814,-0.961626495377671,-0.272396878274875,0.525028344054462,0.253721649124307,0.684852964045404,2.1522455835893,-1.14250554817902,0.575610056296259,0.0698541067994425,2.53182112870438,-0.0482940288419321,0.0532149897297991,0.266919226666703,0.514422211379074,0.412200094565557,-1.27988095904747,-0.16647863986903,0.0714032446348826,0.150137487811712,27.75,0,15.0,0.002
58077.0,-1.40907535320594,-1.62730589319162,1.97007887609242,-1.49924892325072,0.590947218203529,-1.15540651659717,-1.26772748223693,0.29712284262009,-1.00970962466783,0.245736884919045,0.769429808737511,-0.306980831311217,0.049893596881863,-0.305316494995704,-0.192958783499017,1.90359639785532,-0.553047010593752,-0.0811787918141274,0.0697044445884329,0.501533237530525,0.659576088618534,1.27332665889372,0.084110709581445,0.0199483498816819,-0.179435498527506,-0.257163436394393,0.07953891566569,0.164831887402162,34.99,0,16.0,0.002
160405.0,-3.86740879660486,2.81673301391534,-0.736814500065873,-0.190077125528277,-2.31393826852317,-0.542943951569925,-1.89547680244695,2.7507669774437,-0.833954441335376,-1.98436124761899,-1.72939727782082,1.6724441722445,1.47980631304807,1.69156224920008,0.412440263441008,0.67529000199564,0.751024969904523,0.0494712977122181,0.375935499556615,-0.864770350674672,0.214625993746705,-0.465600985627387,0.0642766090456494,-0.087911256505931,0.414083341767998,-0.474885089213717,-1.55756457600319,-0.451798997936875,19.99,0,20.0,0.002
136505.0,1.49319991089445,-1.18756435971664,-0.744886112726557,0.369458670123117,-0.761008604830247,-0.130335407819298,-0.31958122953018,0.0320799773871274,1.16432395054898,-0.144358094287355,0.595184122060557,0.875875018670511,-0.168445172775032,0.316672777651757,0.504092865390813,0.438770326091282,-0.956557523277372,0.973761554175231,-0.0660262889466691,0.259563197157431,0.407396708200856,0.775720170485734,-0.134199914254227,-0.39015311134764,-0.166103449961398,-0.580981239460686,0.0099135559320734,-0.0046647702934858,250.2,0,13.0,0.0
124644.0,-0.919503472122019,-0.360834590608585,1.37741332741305,-2.26550117943812,-1.66951838277888,-0.527504230129161,-0.335757895106422,0.450519951978195,-2.67849101708516,0.56080274173811,0.785784424682256,-0.846914845111642,-0.944252754981926,0.26195252207715,-0.828416232473417,-0.588068639083499,0.879261110189901,0.510095864650145,0.248029444775552,-0.248432689632931,-0.0162473890700083,-0.0043702386066896,-0.0190034168275633,0.43167383539626,0.414241026067954,-0.0593361465610711,-0.109252109145635,-0.014079892481421,99.0,0,10.0,0.0
135918.0,-0.388921314608849,1.34519128601696,-0.511101531365722,-0.188792508299628,1.17973411173836,-1.03928789730157,1.15271941088372,-0.129240379736597,-0.136053046849654,-1.67733937385404,-0.0978899524387286,-0.163157907827033,0.0276583894085808,-2.82635454342496,-0.810836489886088,0.128351591026247,2.08704235858359,0.562353233725276,-0.592723567211252,0.128869767511894,0.0686623443289178,0.545478324851342,-0.278496650324572,0.957279550720945,-0.048421340815704,0.622661733426929,0.37573569157612,0.288139900369911,12.31,0,13.0,0.0
159434.0,-1.49139549393871,0.406958229899672,-0.269379338779872,-1.25866434709863,1.42992163243714,-0.359540877916976,0.314123414534233,0.501911800626212,-0.305891833854182,-0.615439358272979,-0.744963117113547,0.126980558847816,-0.607798502875306,0.697738646623724,-1.13043575881379,0.778132834187522,-1.05043436322547,0.185963298049202,0.22773920952559,-0.217706808548564,-0.262589135569481,-0.903944506623521,-0.489712092692926,-1.44224828766011,-0.112646742418194,0.168138968289889,0.163125149396846,-0.113056558345882,2.18,0,20.0,0.0
169155.0,2.0619850866685,-0.114758010014232,-1.0794062717407,0.427061900259511,-0.229701305657265,-1.24110869738983,0.121975096453326,-0.283331387913403,0.679922747094034,0.100473478566338,-0.889641934139227,-0.0464889921359293,-0.855225803400215,0.458456980885845,0.139972084076067,-0.0648222102285411,-0.232406538659931,-0.760067906116255,0.149122494843772,-0.284519739770043,-0.299537662133919,-0.772333268835526,0.352776923415105,0.0211605705354684,-0.330436524028648,0.198511556026688,-0.076624678307966,-0.0619052333947049,1.29,0,22.0,0.001
